#StartDevice,StartPort,EndDevice,EndPort,LinkType
DSM091070205037,DSM091070205037 ibp85s0f0,DSM09-0101-0702-09IB0,Port 8, Data
DSM091070206003,DSM091070206003 ibp85s0f0,DSM09-0101-0702-09IB0,Port 9, Data
DSM091070206019,DSM091070206019 ibp85s0f0,DSM09-0101-0702-09IB0,Port 10, Data
DSM091070206053,DSM091070206053 ibp85s0f0,DSM09-0101-0702-09IB0,Port 11, Data
DSM091070206037,DSM091070206037 ibp85s0f0,DSM09-0101-0702-09IB0,Port 12, Data
DSM091070207003,DSM091070207003 ibp85s0f0,DSM09-0101-0702-09IB0,Port 13, Data
DSM091070207019,DSM091070207019 ibp85s0f0,DSM09-0101-0702-09IB0,Port 14, Data
DSM091070207053,DSM091070207053 ibp85s0f0,DSM09-0101-0702-09IB0,Port 15, Data
DSM091070207037,DSM091070207037 ibp85s0f0,DSM09-0101-0702-09IB0,Port 16, Data
DSM091070208003,DSM091070208003 ibp85s0f0,DSM09-0101-0702-09IB0,Port 17, Data
DSM091070208019,DSM091070208019 ibp85s0f0,DSM09-0101-0702-09IB0,Port 18, Data
DSM091070208053,DSM091070208053 ibp85s0f0,DSM09-0101-0702-09IB0,Port 19, Data
DSM091070209003,DSM091070209003 ibp85s0f0,DSM09-0101-0702-10IB0,Port 1, Data
DSM091070209019,DSM091070209019 ibp85s0f0,DSM09-0101-0702-10IB0,Port 2, Data
DSM091070209053,DSM091070209053 ibp85s0f0,DSM09-0101-0702-10IB0,Port 3, Data
DSM091070209037,DSM091070209037 ibp85s0f0,DSM09-0101-0702-10IB0,Port 4, Data
DSM091070210003,DSM091070210003 ibp85s0f0,DSM09-0101-0702-10IB0,Port 5, Data
DSM091070210053,DSM091070210053 ibp85s0f0,DSM09-0101-0702-10IB0,Port 7, Data
DSM091070210037,DSM091070210037 ibp85s0f0,DSM09-0101-0702-10IB0,Port 8, Data
DSM091070211003,DSM091070211003 ibp85s0f0,DSM09-0101-0702-10IB0,Port 9, Data
DSM091070211019,DSM091070211019 ibp85s0f0,DSM09-0101-0702-10IB0,Port 10, Data
DSM091070211053,DSM091070211053 ibp85s0f0,DSM09-0101-0702-10IB0,Port 11, Data
DSM091070211037,DSM091070211037 ibp75s0f0,DSM09-0101-0702-10IB0,Port 12, Data
DSM091070212003,DSM091070212003 ibp85s0f0,DSM09-0101-0702-10IB0,Port 13, Data
DSM091070212019,DSM091070212019 ibp85s0f0,DSM09-0101-0702-10IB0,Port 14, Data
DSM091070212053,DSM091070212053 ibp85s0f0,DSM09-0101-0702-10IB0,Port 15, Data
DSM091070212037,DSM091070212037 ibp85s0f0,DSM09-0101-0702-10IB0,Port 16, Data
DSM091071001003,DSM091071001003 ibp85s0f0,DSM09-0101-0711-06IB0,Port 1, Data
DSM091071001019,DSM091071001019 ibp85s0f0,DSM09-0101-0711-06IB0,Port 2, Data
DSM091071001053,DSM091071001053 ibp85s0f0,DSM09-0101-0711-06IB0,Port 3, Data
DSM091071001037,DSM091071001037 ibp85s0f0,DSM09-0101-0711-06IB0,Port 4, Data
DSM091071002003,DSM091071002003 ibp85s0f0,DSM09-0101-0711-06IB0,Port 5, Data
DSM091071002019,DSM091071002019 ibp85s0f0,DSM09-0101-0711-06IB0,Port 6, Data
DSM091071002053,DSM091071002053 ibp85s0f0,DSM09-0101-0711-06IB0,Port 7, Data
DSM091071002037,DSM091071002037 ibp85s0f0,DSM09-0101-0711-06IB0,Port 8, Data
DSM091071003003,DSM091071003003 ibp85s0f0,DSM09-0101-0711-06IB0,Port 9, Data
DSM091071003019,DSM091071003019 ibp85s0f0,DSM09-0101-0711-06IB0,Port 10, Data
DSM091071003053,DSM091071003053 ibp85s0f0,DSM09-0101-0711-06IB0,Port 11, Data
DSM091071003037,DSM091071003037 ibp85s0f0,DSM09-0101-0711-06IB0,Port 12, Data
DSM091071004003,DSM091071004003 ibp85s0f0,DSM09-0101-0711-06IB0,Port 13, Data
DSM091071004019,DSM091071004019 ibp85s0f0,DSM09-0101-0711-06IB0,Port 14, Data
DSM091071004053,DSM091071004053 ibp85s0f0,DSM09-0101-0711-06IB0,Port 15, Data
DSM091071004037,DSM091071004037 ibp85s0f0,DSM09-0101-0711-06IB0,Port 16, Data
DSM091071005003,DSM091071005003 ibp85s0f0,DSM09-0101-0711-06IB0,Port 17, Data
DSM091071005019,DSM091071005019 ibp85s0f0,DSM09-0101-0711-06IB0,Port 18, Data
DSM091071005053,DSM091071005053 ibp85s0f0,DSM09-0101-0711-06IB0,Port 19, Data
DSM091071005037,DSM091071005037 ibp85s0f0,DSM09-0101-0711-06IB0,Port 20, Data
DSM091071006003,DSM091071006003 ibp85s0f0,DSM09-0101-0711-07IB0,Port 1, Data
DSM091071006019,DSM091071006019 ibp85s0f0,DSM09-0101-0711-07IB0,Port 2, Data
DSM091071006053,DSM091071006053 ibp85s0f0,DSM09-0101-0711-07IB0,Port 3, Data
DSM091071006037,DSM091071006037 ibp85s0f0,DSM09-0101-0711-07IB0,Port 4, Data
DSM091071007003,DSM091071007003 ibp85s0f0,DSM09-0101-0711-07IB0,Port 5, Data
DSM091071007019,DSM091071007019 ibp85s0f0,DSM09-0101-0711-07IB0,Port 6, Data
DSM091071007053,DSM091071007053 ibp85s0f0,DSM09-0101-0711-07IB0,Port 7, Data
DSM091071007037,DSM091071007037 ibp85s0f0,DSM09-0101-0711-07IB0,Port 8, Data
DSM091071008003,DSM091071008003 ibp85s0f0,DSM09-0101-0711-07IB0,Port 9, Data
DSM091071008019,DSM091071008019 ibp85s0f0,DSM09-0101-0711-07IB0,Port 10, Data
DSM091071008053,DSM091071008053 ibp85s0f0,DSM09-0101-0711-07IB0,Port 11, Data
DSM091071008037,DSM091071008037 ibp85s0f0,DSM09-0101-0711-07IB0,Port 12, Data
DSM091071009019,DSM091071009019 ibp85s0f0,DSM09-0101-0711-07IB0,Port 14, Data
DSM091071009053,DSM091071009053 ibp85s0f0,DSM09-0101-0711-07IB0,Port 15, Data
DSM091071010003,DSM091071010003 ibp85s0f0,DSM09-0101-0711-07IB0,Port 17, Data
DSM091071010019,DSM091071010019 ibp85s0f0,DSM09-0101-0711-07IB0,Port 18, Data
DSM091071010053,DSM091071010053 ibp85s0f0,DSM09-0101-0711-07IB0,Port 19, Data
DSM091071011003,DSM091071011003 ibp85s0f0,DSM09-0101-0711-08IB0,Port 1, Data
DSM091071011019,DSM091071011019 ibp85s0f0,DSM09-0101-0711-08IB0,Port 2, Data
DSM091071011053,DSM091071011053 ibp85s0f0,DSM09-0101-0711-08IB0,Port 3, Data
DSM091071011037,DSM091071011037 ibp85s0f0,DSM09-0101-0711-08IB0,Port 4, Data
DSM091071012003,DSM091071012003 ibp85s0f0,DSM09-0101-0711-08IB0,Port 5, Data
DSM091071012037,DSM091071012037 ibp85s0f0,DSM09-0101-0711-08IB0,Port 8, Data
DSM091071101003,DSM091071101003 ibp85s0f0,DSM09-0101-0711-08IB0,Port 9, Data
DSM091071101019,DSM091071101019 ibp85s0f0,DSM09-0101-0711-08IB0,Port 10, Data
DSM091071101053,DSM091071101053 ibp85s0f0,DSM09-0101-0711-08IB0,Port 11, Data
DSM091071101037,DSM091071101037 ibp85s0f0,DSM09-0101-0711-08IB0,Port 12, Data
DSM091071102003,DSM091071102003 ibp85s0f0,DSM09-0101-0711-08IB0,Port 13, Data
DSM091071102019,DSM091071102019 ibp85s0f0,DSM09-0101-0711-08IB0,Port 14, Data
DSM091071102053,DSM091071102053 ibp85s0f0,DSM09-0101-0711-08IB0,Port 15, Data
DSM091071102037,DSM091071102037 ibp85s0f0,DSM09-0101-0711-08IB0,Port 16, Data
DSM091071103003,DSM091071103003 ibp85s0f0,DSM09-0101-0711-08IB0,Port 17, Data
DSM091071103019,DSM091071103019 ibp85s0f0,DSM09-0101-0711-08IB0,Port 18, Data
DSM091071103053,DSM091071103053 ibp85s0f0,DSM09-0101-0711-08IB0,Port 19, Data
DSM091071103037,DSM091071103037 ibp85s0f0,DSM09-0101-0711-08IB0,Port 20, Data
DSM091071104003,DSM091071104003 ibp85s0f0,DSM09-0101-0711-09IB0,Port 1, Data
DSM091071104019,DSM091071104019 ibp85s0f0,DSM09-0101-0711-09IB0,Port 2, Data
DSM091071104053,DSM091071104053 ibp85s0f0,DSM09-0101-0711-09IB0,Port 3, Data
DSM091071104037,DSM091071104037 ibp85s0f0,DSM09-0101-0711-09IB0,Port 4, Data
DSM091071105003,DSM091071105003 ibp85s0f0,DSM09-0101-0711-09IB0,Port 5, Data
DSM091071105019,DSM091071105019 ibp85s0f0,DSM09-0101-0711-09IB0,Port 6, Data
DSM091071105053,DSM091071105053 ibp85s0f0,DSM09-0101-0711-09IB0,Port 7, Data
DSM091071105037,DSM091071105037 ibp85s0f0,DSM09-0101-0711-09IB0,Port 8, Data
DSM091071106053,DSM091071106053 ibp85s0f0,DSM09-0101-0711-09IB0,Port 11, Data
DSM091071106037,DSM091071106037 ibp85s0f0,DSM09-0101-0711-09IB0,Port 12, Data
DSM091071107003,DSM091071107003 ibp85s0f0,DSM09-0101-0711-09IB0,Port 13, Data
DSM091071107053,DSM091071107053 ibp85s0f0,DSM09-0101-0711-09IB0,Port 15, Data
DSM091071107037,DSM091071107037 ibp85s0f0,DSM09-0101-0711-09IB0,Port 16, Data
